basis,created_at,created_by_id,place_a_id,place_b_id,task_id,updated_at
imported,2024-05-31,2,5898479,6372882,NULL,2024-05-31
imported,2024-05-31,2,139997,7690435,NULL,2024-05-31
imported,2024-05-31,2,5417923,7689069,NULL,2024-05-31
imported,2024-05-31,2,12991996,12991996,NULL,2024-05-31
imported,2024-05-31,2,5402412,6372194,NULL,2024-05-31
imported,2024-05-31,2,6153276,6371147,NULL,2024-05-31
imported,2024-05-31,2,6373766,12346329,NULL,2024-05-31
imported,2024-05-31,2,5068224,7610214,NULL,2024-05-31
imported,2024-05-31,2,5329831,6372128,NULL,2024-05-31
imported,2024-05-31,2,14258376,7686936,NULL,2024-05-31
imported,2024-05-31,2,6370562,13465683,NULL,2024-05-31
imported,2024-05-31,2,4696142,7137401,NULL,2024-05-31
imported,2024-05-31,2,5100132,6370640,NULL,2024-05-31
imported,2024-05-31,2,88060,7689752,NULL,2024-05-31
imported,2024-05-31,2,4899919,7243900,NULL,2024-05-31
imported,2024-05-31,2,4648948,7241055,NULL,2024-05-31
imported,2024-05-31,2,90375,7610241,NULL,2024-05-31
imported,2024-05-31,2,89679,90710,NULL,2024-05-31
imported,2024-05-31,2,6368452,6373978,NULL,2024-05-31
imported,2024-05-31,2,7554926,83423,NULL,2024-05-31
imported,2024-05-31,2,88690,6375210,NULL,2024-05-31
imported,2024-05-31,2,5014928,84563,NULL,2024-05-31
imported,2024-05-31,2,5344871,7247763,NULL,2024-05-31
imported,2024-05-31,2,6177261,14036738,NULL,2024-05-31
imported,2024-05-31,2,5392858,6368410,NULL,2024-05-31
imported,2024-05-31,2,13470062,7686468,NULL,2024-05-31
imported,2024-05-31,2,5777653,89285,NULL,2024-05-31
imported,2024-05-31,2,6104477,6371418,NULL,2024-05-31
imported,2024-05-31,2,5840964,7238279,NULL,2024-05-31
imported,2024-05-31,2,6225348,6982550,NULL,2024-05-31
imported,2024-05-31,2,5247426,6373897,NULL,2024-05-31
imported,2024-05-31,2,5135530,89390,NULL,2024-05-31
imported,2024-05-31,2,6370683,7690433,NULL,2024-05-31
imported,2024-05-31,2,227617,4606965,NULL,2024-05-31
imported,2024-05-31,2,2488450,89388,NULL,2024-05-31
imported,2024-05-31,2,5866352,87600,NULL,2024-05-31
imported,2024-05-31,2,88102,88102,NULL,2024-05-31
imported,2024-05-31,2,5919626,6368313,NULL,2024-05-31
imported,2024-05-31,2,6371377,6368006,NULL,2024-05-31
imported,2024-05-31,2,6691859,7554873,NULL,2024-05-31
imported,2024-05-31,2,90587,12346804,NULL,2024-05-31
imported,2024-05-31,2,6370329,6465234,NULL,2024-05-31
imported,2024-05-31,2,14191870,14192074,NULL,2024-05-31
imported,2024-05-31,2,5725981,7241650,NULL,2024-05-31
imported,2024-05-31,2,5934395,85775,NULL,2024-05-31
imported,2024-05-31,2,6462271,7137779,NULL,2024-05-31
imported,2024-05-31,2,13267225,6370349,NULL,2024-05-31
imported,2024-05-31,2,5324196,7232273,NULL,2024-05-31
imported,2024-05-31,2,4908577,7243064,NULL,2024-05-31
imported,2024-05-31,2,5509402,7800628,NULL,2024-05-31
imported,2024-05-31,2,6164019,7226792,NULL,2024-05-31
imported,2024-05-31,2,6373150,6373077,NULL,2024-05-31
imported,2024-05-31,2,5435363,7240327,NULL,2024-05-31
imported,2024-05-31,2,6691825,7137756,NULL,2024-05-31
imported,2024-05-31,2,6015132,14180009,NULL,2024-05-31
imported,2024-05-31,2,5781748,139886,NULL,2024-05-31
imported,2024-05-31,2,82969,85800,NULL,2024-05-31
imported,2024-05-31,2,4786135,6982836,NULL,2024-05-31
imported,2024-05-31,2,5110286,8113342,NULL,2024-05-31
imported,2024-05-31,2,84092,7687225,NULL,2024-05-31
imported,2024-05-31,2,91005,90793,NULL,2024-05-31
imported,2024-05-31,2,5572885,7591297,NULL,2024-05-31
imported,2024-05-31,2,5128264,91451,NULL,2024-05-31
imported,2024-05-31,2,6153397,8064079,NULL,2024-05-31
imported,2024-05-31,2,227575,84719,NULL,2024-05-31
imported,2024-05-31,2,5106650,7690127,NULL,2024-05-31
imported,2024-05-31,2,5375760,7687503,NULL,2024-05-31
imported,2024-05-31,2,13948832,6369784,NULL,2024-05-31
imported,2024-05-31,2,5607327,7688129,NULL,2024-05-31
imported,2024-05-31,2,5537873,14153489,NULL,2024-05-31
imported,2024-05-31,2,14176533,6373323,NULL,2024-05-31
imported,2024-05-31,2,4696891,7229023,NULL,2024-05-31
imported,2024-05-31,2,5185119,87828,NULL,2024-05-31
imported,2024-05-31,2,6371119,7553472,NULL,2024-05-31
imported,2024-05-31,2,14153350,7137141,NULL,2024-05-31
imported,2024-05-31,2,14161128,14161128,NULL,2024-05-31
imported,2024-05-31,2,4611739,7686348,NULL,2024-05-31
imported,2024-05-31,2,12346147,7690439,NULL,2024-05-31
imported,2024-05-31,2,91205,91205,NULL,2024-05-31
imported,2024-05-31,2,6123232,7239930,NULL,2024-05-31
imported,2024-05-31,2,227705,7686026,NULL,2024-05-31
imported,2024-05-31,2,5345486,7223379,NULL,2024-05-31
imported,2024-05-31,2,6369372,13665846,NULL,2024-05-31
imported,2024-05-31,2,5685190,7257709,NULL,2024-05-31
imported,2024-05-31,2,7685609,7610066,NULL,2024-05-31
imported,2024-05-31,2,5204981,7261021,NULL,2024-05-31
imported,2024-05-31,2,81843,6292718,NULL,2024-05-31
imported,2024-05-31,2,5095828,6375268,NULL,2024-05-31
imported,2024-05-31,2,84726,6371680,NULL,2024-05-31
imported,2024-05-31,2,5830552,6982739,NULL,2024-05-31
imported,2024-05-31,2,84053,6106335,NULL,2024-05-31
imported,2024-05-31,2,6075278,6375503,NULL,2024-05-31
imported,2024-05-31,2,12346174,174440,NULL,2024-05-31
imported,2024-05-31,2,5681448,6983077,NULL,2024-05-31
imported,2024-05-31,2,5756172,7228453,NULL,2024-05-31
imported,2024-05-31,2,13942755,14256356,NULL,2024-05-31
imported,2024-05-31,2,4696170,88626,NULL,2024-05-31
imported,2024-05-31,2,6375157,7685669,NULL,2024-05-31
imported,2024-05-31,2,4573026,7688450,NULL,2024-05-31
imported,2024-05-31,2,5535158,7247146,NULL,2024-05-31
imported,2024-05-31,2,4885426,6368375,NULL,2024-05-31
imported,2024-05-31,2,5067863,7861501,NULL,2024-05-31
imported,2024-05-31,2,12407344,14161143,NULL,2024-05-31
imported,2024-05-31,2,5790177,7243952,NULL,2024-05-31
imported,2024-05-31,2,14157228,7687988,NULL,2024-05-31
imported,2024-05-31,2,6371497,13804006,NULL,2024-05-31
imported,2024-05-31,2,2486579,81198,NULL,2024-05-31
imported,2024-05-31,2,14160809,7686517,NULL,2024-05-31
imported,2024-05-31,2,91332,7689811,NULL,2024-05-31
imported,2024-05-31,2,5916596,7247490,NULL,2024-05-31
imported,2024-05-31,2,227911,83093,NULL,2024-05-31
imported,2024-05-31,2,5324277,7261883,NULL,2024-05-31
imported,2024-05-31,2,7148058,12345946,NULL,2024-05-31
imported,2024-05-31,2,6375056,83630,NULL,2024-05-31
imported,2024-05-31,2,6371645,14222532,NULL,2024-05-31
imported,2024-05-31,2,5897355,7260891,NULL,2024-05-31
imported,2024-05-31,2,5551791,14161029,NULL,2024-05-31
imported,2024-05-31,2,85901,82964,NULL,2024-05-31
imported,2024-05-31,2,7554983,7137659,NULL,2024-05-31
imported,2024-05-31,2,6373704,7687645,NULL,2024-05-31
imported,2024-05-31,2,5323590,7228740,NULL,2024-05-31
imported,2024-05-31,2,4709747,88469,NULL,2024-05-31
imported,2024-05-31,2,7054997,13539992,NULL,2024-05-31
imported,2024-05-31,2,2487535,5639334,NULL,2024-05-31
imported,2024-05-31,2,2487381,83090,NULL,2024-05-31
imported,2024-05-31,2,14156600,12592142,NULL,2024-05-31
imported,2024-05-31,2,5230818,7253967,NULL,2024-05-31
imported,2024-05-31,2,14192146,14191949,NULL,2024-05-31
imported,2024-05-31,2,90096,90254,NULL,2024-05-31
imported,2024-05-31,2,85371,7688033,NULL,2024-05-31
imported,2024-05-31,2,87205,14155999,NULL,2024-05-31
imported,2024-05-31,2,4615332,82015,NULL,2024-05-31
imported,2024-05-31,2,4907031,7253239,NULL,2024-05-31
imported,2024-05-31,2,4664832,7137139,NULL,2024-05-31
imported,2024-05-31,2,5994771,7258564,NULL,2024-05-31
imported,2024-05-31,2,7691502,14169637,NULL,2024-05-31
imported,2024-05-31,2,4726875,6369009,NULL,2024-05-31
imported,2024-05-31,2,7686226,7687654,NULL,2024-05-31
imported,2024-05-31,2,5062448,7243679,NULL,2024-05-31
imported,2024-05-31,2,228034,81888,NULL,2024-05-31
imported,2024-05-31,2,5346471,14175134,NULL,2024-05-31
imported,2024-05-31,2,14158003,84026,NULL,2024-05-31
imported,2024-05-31,2,4928862,7256525,NULL,2024-05-31
imported,2024-05-31,2,4900879,7247347,NULL,2024-05-31
imported,2024-05-31,2,5653865,7687263,NULL,2024-05-31
imported,2024-05-31,2,84191,81170,NULL,2024-05-31
imported,2024-05-31,2,8113885,8113886,NULL,2024-05-31
imported,2024-05-31,2,2486725,87188,NULL,2024-05-31
imported,2024-05-31,2,5948258,82902,NULL,2024-05-31
imported,2024-05-31,2,227784,85756,NULL,2024-05-31
imported,2024-05-31,2,5791971,14190735,NULL,2024-05-31
imported,2024-05-31,2,4928076,7225743,NULL,2024-05-31
imported,2024-05-31,2,6170516,7240356,NULL,2024-05-31
imported,2024-05-31,2,6372969,7861944,NULL,2024-05-31
imported,2024-05-31,2,7863731,7863891,NULL,2024-05-31
imported,2024-05-31,2,6221465,7237762,NULL,2024-05-31
imported,2024-05-31,2,88512,6373054,NULL,2024-05-31
imported,2024-05-31,2,89417,7690750,NULL,2024-05-31
imported,2024-05-31,2,2486596,7137825,NULL,2024-05-31
imported,2024-05-31,2,6047033,12943730,NULL,2024-05-31
imported,2024-05-31,2,5764072,7638926,NULL,2024-05-31
imported,2024-05-31,2,7689606,7689606,NULL,2024-05-31
imported,2024-05-31,2,89917,89917,NULL,2024-05-31
imported,2024-05-31,2,7056284,6371554,NULL,2024-05-31
imported,2024-05-31,2,5894171,85682,NULL,2024-05-31
imported,2024-05-31,2,90768,6371174,NULL,2024-05-31
imported,2024-05-31,2,4697206,7247071,NULL,2024-05-31
imported,2024-05-31,2,5842235,14191602,NULL,2024-05-31
imported,2024-05-31,2,6159669,81290,NULL,2024-05-31
imported,2024-05-31,2,139968,7610119,NULL,2024-05-31
imported,2024-05-31,2,5071419,87810,NULL,2024-05-31
imported,2024-05-31,2,5636559,85416,NULL,2024-05-31
imported,2024-05-31,2,12422217,7689022,NULL,2024-05-31
imported,2024-05-31,2,4686635,7137366,NULL,2024-05-31
imported,2024-05-31,2,80990,7685042,NULL,2024-05-31
imported,2024-05-31,2,81627,81627,NULL,2024-05-31
imported,2024-05-31,2,14191949,14191949,NULL,2024-05-31
imported,2024-05-31,2,4713960,6373480,NULL,2024-05-31
imported,2024-05-31,2,4613069,7233844,NULL,2024-05-31
imported,2024-05-31,2,6371378,7685306,NULL,2024-05-31
imported,2024-05-31,2,6370060,7686465,NULL,2024-05-31
imported,2024-05-31,2,6181496,6372038,NULL,2024-05-31
imported,2024-05-31,2,83748,6372238,NULL,2024-05-31
imported,2024-05-31,2,4863789,88802,NULL,2024-05-31
imported,2024-05-31,2,5176699,7258939,NULL,2024-05-31
imported,2024-05-31,2,5803852,7242202,NULL,2024-05-31
imported,2024-05-31,2,5626251,7230213,NULL,2024-05-31
imported,2024-05-31,2,6374899,6369748,NULL,2024-05-31
imported,2024-05-31,2,7673330,7680128,NULL,2024-05-31
imported,2024-05-31,2,4492510,6372739,NULL,2024-05-31
imported,2024-05-31,2,4752339,7234873,NULL,2024-05-31
imported,2024-05-31,2,12430743,6982662,NULL,2024-05-31
imported,2024-05-31,2,2487514,90934,NULL,2024-05-31
imported,2024-05-31,2,4956016,7237902,NULL,2024-05-31
imported,2024-05-31,2,6466929,6369127,NULL,2024-05-31
imported,2024-05-31,2,4943160,7225718,NULL,2024-05-31
imported,2024-05-31,2,5897337,7236389,NULL,2024-05-31
imported,2024-05-31,2,6692228,14192148,NULL,2024-05-31
imported,2024-05-31,2,5379129,6373138,NULL,2024-05-31
imported,2024-05-31,2,2486679,83670,NULL,2024-05-31
imported,2024-05-31,2,5524114,6368465,NULL,2024-05-31
imported,2024-05-31,2,6143259,7261413,NULL,2024-05-31
imported,2024-05-31,2,6228748,6373507,NULL,2024-05-31
imported,2024-05-31,2,2486650,83998,NULL,2024-05-31
imported,2024-05-31,2,85915,6370328,NULL,2024-05-31
imported,2024-05-31,2,5058026,90922,NULL,2024-05-31
imported,2024-05-31,2,6371880,6369798,NULL,2024-05-31
imported,2024-05-31,2,5818174,7230178,NULL,2024-05-31
imported,2024-05-31,2,5328866,83274,NULL,2024-05-31
imported,2024-05-31,2,4888495,85197,NULL,2024-05-31
imported,2024-05-31,2,5465463,7234339,NULL,2024-05-31
imported,2024-05-31,2,5994129,7243240,NULL,2024-05-31
imported,2024-05-31,2,5966418,7223397,NULL,2024-05-31
imported,2024-05-31,2,167111,14161122,NULL,2024-05-31
imported,2024-05-31,2,4682476,7251729,NULL,2024-05-31
imported,2024-05-31,2,4885414,6375474,NULL,2024-05-31
imported,2024-05-31,2,6373294,7689835,NULL,2024-05-31
imported,2024-05-31,2,81332,6457455,NULL,2024-05-31
imported,2024-05-31,2,4857581,6374053,NULL,2024-05-31
imported,2024-05-31,2,5083122,7262448,NULL,2024-05-31
imported,2024-05-31,2,4643407,6368354,NULL,2024-05-31
imported,2024-05-31,2,6373637,7137277,NULL,2024-05-31
imported,2024-05-31,2,84778,7137659,NULL,2024-05-31
imported,2024-05-31,2,87153,7689159,NULL,2024-05-31
imported,2024-05-31,2,12345742,12345742,NULL,2024-05-31
imported,2024-05-31,2,6125349,170540,NULL,2024-05-31
imported,2024-05-31,2,7687819,13061875,NULL,2024-05-31
imported,2024-05-31,2,5704227,7249247,NULL,2024-05-31
imported,2024-05-31,2,7691578,6375541,NULL,2024-05-31
imported,2024-05-31,2,5357433,7685792,NULL,2024-05-31
imported,2024-05-31,2,14161161,7610241,NULL,2024-05-31
imported,2024-05-31,2,87159,7689170,NULL,2024-05-31
imported,2024-05-31,2,5111878,7242284,NULL,2024-05-31
imported,2024-05-31,2,5587677,7687659,NULL,2024-05-31
imported,2024-05-31,2,85506,7688088,NULL,2024-05-31
imported,2024-05-31,2,6368615,6368615,NULL,2024-05-31
imported,2024-05-31,2,5061116,7687193,NULL,2024-05-31
imported,2024-05-31,2,87588,6372806,NULL,2024-05-31
imported,2024-05-31,2,82406,6368146,NULL,2024-05-31
imported,2024-05-31,2,91515,7551974,NULL,2024-05-31
imported,2024-05-31,2,6102080,7228465,NULL,2024-05-31
imported,2024-05-31,2,5703819,6453281,NULL,2024-05-31
imported,2024-05-31,2,4927463,14189826,NULL,2024-05-31
imported,2024-05-31,2,6193103,7235033,NULL,2024-05-31
imported,2024-05-31,2,4767700,7261714,NULL,2024-05-31
imported,2024-05-31,2,7554890,6373296,NULL,2024-05-31
imported,2024-05-31,2,5043574,6369823,NULL,2024-05-31
imported,2024-05-31,2,13118138,14161568,NULL,2024-05-31
imported,2024-05-31,2,6462387,6368615,NULL,2024-05-31
imported,2024-05-31,2,81847,7685616,NULL,2024-05-31
imported,2024-05-31,2,7690548,7690548,NULL,2024-05-31
imported,2024-05-31,2,5020733,7241173,NULL,2024-05-31
imported,2024-05-31,2,5485592,7258918,NULL,2024-05-31
imported,2024-05-31,2,83769,81127,NULL,2024-05-31
imported,2024-05-31,2,6094718,7249824,NULL,2024-05-31
imported,2024-05-31,2,7674473,7674565,NULL,2024-05-31
imported,2024-05-31,2,6375374,7687549,NULL,2024-05-31
imported,2024-05-31,2,6061203,8068953,NULL,2024-05-31
imported,2024-05-31,2,167152,88542,NULL,2024-05-31
imported,2024-05-31,2,5828250,7812280,NULL,2024-05-31
imported,2024-05-31,2,5953169,7227096,NULL,2024-05-31
imported,2024-05-31,2,227543,90291,NULL,2024-05-31
imported,2024-05-31,2,4905949,6374012,NULL,2024-05-31
imported,2024-05-31,2,89849,7691006,NULL,2024-05-31
imported,2024-05-31,2,227841,6373787,NULL,2024-05-31
imported,2024-05-31,2,2487487,84430,NULL,2024-05-31
imported,2024-05-31,2,5246038,7248452,NULL,2024-05-31
imported,2024-05-31,2,5099931,6369906,NULL,2024-05-31
imported,2024-05-31,2,6367977,14155483,NULL,2024-05-31
imported,2024-05-31,2,6374743,7685910,NULL,2024-05-31
imported,2024-05-31,2,5806925,7685412,NULL,2024-05-31
imported,2024-05-31,2,12552091,7686724,NULL,2024-05-31
imported,2024-05-31,2,12642642,14168346,NULL,2024-05-31
imported,2024-05-31,2,5753928,7686353,NULL,2024-05-31
imported,2024-05-31,2,6233837,7255957,NULL,2024-05-31
imported,2024-05-31,2,5035174,7688011,NULL,2024-05-31
imported,2024-05-31,2,5056504,6369369,NULL,2024-05-31
imported,2024-05-31,2,6460262,12346572,NULL,2024-05-31
imported,2024-05-31,2,5915899,6369182,NULL,2024-05-31
imported,2024-05-31,2,4884939,7610281,NULL,2024-05-31
imported,2024-05-31,2,4872158,7241122,NULL,2024-05-31
imported,2024-05-31,2,91067,14209328,NULL,2024-05-31
imported,2024-05-31,2,7673293,7680076,NULL,2024-05-31
imported,2024-05-31,2,5308121,14260346,NULL,2024-05-31
imported,2024-05-31,2,83618,12345846,NULL,2024-05-31
imported,2024-05-31,2,6156562,6373775,NULL,2024-05-31
imported,2024-05-31,2,88090,88089,NULL,2024-05-31
imported,2024-05-31,2,14160874,5008015,NULL,2024-05-31
imported,2024-05-31,2,5791303,7237896,NULL,2024-05-31
imported,2024-05-31,2,6371941,14260144,NULL,2024-05-31
imported,2024-05-31,2,12435015,85288,NULL,2024-05-31
imported,2024-05-31,2,14157667,6369881,NULL,2024-05-31
imported,2024-05-31,2,2486675,84889,NULL,2024-05-31
imported,2024-05-31,2,14157937,6372738,NULL,2024-05-31
imported,2024-05-31,2,4543473,7239837,NULL,2024-05-31
imported,2024-05-31,2,6454489,81768,NULL,2024-05-31
imported,2024-05-31,2,4935637,7253454,NULL,2024-05-31
imported,2024-05-31,2,5827329,7688073,NULL,2024-05-31
imported,2024-05-31,2,5654297,7252878,NULL,2024-05-31
imported,2024-05-31,2,5043231,6373498,NULL,2024-05-31
imported,2024-05-31,2,7687509,6371585,NULL,2024-05-31
imported,2024-05-31,2,85097,7686404,NULL,2024-05-31
imported,2024-05-31,2,5254212,7241489,NULL,2024-05-31
imported,2024-05-31,2,12697077,12697077,NULL,2024-05-31
imported,2024-05-31,2,4938541,7687884,NULL,2024-05-31
imported,2024-05-31,2,4991717,7256547,NULL,2024-05-31
imported,2024-05-31,2,83245,6368319,NULL,2024-05-31
imported,2024-05-31,2,6373029,12346256,NULL,2024-05-31
imported,2024-05-31,2,5492839,7248351,NULL,2024-05-31
imported,2024-05-31,2,5390043,84895,NULL,2024-05-31
imported,2024-05-31,2,4676597,7235549,NULL,2024-05-31
imported,2024-05-31,2,85257,7688049,NULL,2024-05-31
imported,2024-05-31,2,90083,13850231,NULL,2024-05-31
imported,2024-05-31,2,4838711,7239310,NULL,2024-05-31
imported,2024-05-31,2,13064464,6371459,NULL,2024-05-31
imported,2024-05-31,2,88798,6368407,NULL,2024-05-31
imported,2024-05-31,2,4964173,7223230,NULL,2024-05-31
imported,2024-05-31,2,84360,7687387,NULL,2024-05-31
imported,2024-05-31,2,6372987,7688115,NULL,2024-05-31
imported,2024-05-31,2,6373331,7686416,NULL,2024-05-31
imported,2024-05-31,2,5514744,7228973,NULL,2024-05-31
imported,2024-05-31,2,12639819,87584,NULL,2024-05-31
imported,2024-05-31,2,6179576,7235325,NULL,2024-05-31
imported,2024-05-31,2,4654407,7250135,NULL,2024-05-31
imported,2024-05-31,2,81985,13141737,NULL,2024-05-31
imported,2024-05-31,2,4846778,7246438,NULL,2024-05-31
imported,2024-05-31,2,5428867,7256535,NULL,2024-05-31
imported,2024-05-31,2,5272511,88246,NULL,2024-05-31
imported,2024-05-31,2,83815,6374211,NULL,2024-05-31
imported,2024-05-31,2,90888,12780530,NULL,2024-05-31
imported,2024-05-31,2,6369008,6374023,NULL,2024-05-31
imported,2024-05-31,2,5813902,89424,NULL,2024-05-31
imported,2024-05-31,2,13963311,7690622,NULL,2024-05-31
imported,2024-05-31,2,6369792,6375141,NULL,2024-05-31
imported,2024-05-31,2,5803295,7253602,NULL,2024-05-31
imported,2024-05-31,2,5324472,7230362,NULL,2024-05-31
imported,2024-05-31,2,6371812,12528391,NULL,2024-05-31
imported,2024-05-31,2,5585757,7249447,NULL,2024-05-31
imported,2024-05-31,2,6452720,14157366,NULL,2024-05-31
imported,2024-05-31,2,14191953,14191953,NULL,2024-05-31
imported,2024-05-31,2,87835,7689600,NULL,2024-05-31
imported,2024-05-31,2,14156647,82113,NULL,2024-05-31
imported,2024-05-31,2,6136356,7253664,NULL,2024-05-31
imported,2024-05-31,2,4671282,85987,NULL,2024-05-31
imported,2024-05-31,2,6011902,7691871,NULL,2024-05-31
imported,2024-05-31,2,6373066,12591164,NULL,2024-05-31
imported,2024-05-31,2,13963311,13135073,NULL,2024-05-31
imported,2024-05-31,2,6372660,6370157,NULL,2024-05-31
imported,2024-05-31,2,5739673,84229,NULL,2024-05-31
imported,2024-05-31,2,5591899,7244317,NULL,2024-05-31
imported,2024-05-31,2,5317666,6370722,NULL,2024-05-31
imported,2024-05-31,2,6106819,90467,NULL,2024-05-31
imported,2024-05-31,2,6207259,7226447,NULL,2024-05-31
imported,2024-05-31,2,6372557,7137601,NULL,2024-05-31
imported,2024-05-31,2,7688248,7688248,NULL,2024-05-31
imported,2024-05-31,2,5226194,7137420,NULL,2024-05-31
imported,2024-05-31,2,84817,84817,NULL,2024-05-31
imported,2024-05-31,2,4605997,7249672,NULL,2024-05-31
imported,2024-05-31,2,4513053,12346726,NULL,2024-05-31
imported,2024-05-31,2,7685114,7610056,NULL,2024-05-31
imported,2024-05-31,2,7643615,7643619,NULL,2024-05-31
imported,2024-05-31,2,4873882,6369613,NULL,2024-05-31
imported,2024-05-31,2,5083492,7233476,NULL,2024-05-31
imported,2024-05-31,2,4622150,14054492,NULL,2024-05-31
imported,2024-05-31,2,4803464,7249802,NULL,2024-05-31
imported,2024-05-31,2,13479709,6374766,NULL,2024-05-31
imported,2024-05-31,2,81783,7137704,NULL,2024-05-31
imported,2024-05-31,2,4480520,6373916,NULL,2024-05-31
imported,2024-05-31,2,14191923,14192148,NULL,2024-05-31
imported,2024-05-31,2,4901662,7262776,NULL,2024-05-31
imported,2024-05-31,2,4550679,6369828,NULL,2024-05-31
imported,2024-05-31,2,5018586,7686608,NULL,2024-05-31
imported,2024-05-31,2,5817217,6367998,NULL,2024-05-31
imported,2024-05-31,2,7686724,7687339,NULL,2024-05-31
imported,2024-05-31,2,227994,4931953,NULL,2024-05-31
imported,2024-05-31,2,5107049,7789474,NULL,2024-05-31
imported,2024-05-31,2,12739060,7687515,NULL,2024-05-31
imported,2024-05-31,2,5368357,12346147,NULL,2024-05-31
imported,2024-05-31,2,12819841,7685817,NULL,2024-05-31
imported,2024-05-31,2,7237598,7688342,NULL,2024-05-31
imported,2024-05-31,2,4745647,7238893,NULL,2024-05-31
imported,2024-05-31,2,2486682,85159,NULL,2024-05-31
imported,2024-05-31,2,81363,7685313,NULL,2024-05-31
imported,2024-05-31,2,13245801,6371928,NULL,2024-05-31
imported,2024-05-31,2,4836667,14053105,NULL,2024-05-31
imported,2024-05-31,2,4639499,82434,NULL,2024-05-31
imported,2024-05-31,2,5937395,7870372,NULL,2024-05-31
imported,2024-05-31,2,7687269,14190849,NULL,2024-05-31
