place_a_id,place_b_id
6372327,7686210
13067876,13497048
5479415,7255336
4803675,7246651
5700684,7685755
5554700,7686518
5736260,7688646
85845,14191998
7137214,7685648
5181673,7241281
13131742,7554640
84806,7687706
6099752,7685524
6192364,7256773
7676768,14310664
85008,85008
5615385,82113
89477,7690778
14156288,6372988
89159,6297117
6368136,7137370
90257,85603
6185903,7249127
82526,6368722
5213035,7687852
4650474,84292
6375496,14260132
4470839,84862
5714541,7690559
88877,6373652
6369071,7691155
14071518,6373376
14139367,14026261
6451507,12351084
6177033,7691630
5884233,6372479
2487538,5498247
4615330,6457644
4770012,7685979
5091151,7228092
227664,5001460
4971958,7244243
2487325,5516644
4571755,7253483
227720,14156004
6375196,6375243
5485294,7228190
4837339,7261216
14168346,12642642
5601468,6371609
91226,6373645
5110803,6373755
5431821,13645225
4868511,13892975
4830722,7230207
4668069,7253978
5316010,7247634
6368884,14048261
4734881,8065355
4794497,6374409
4516029,89220
6368262,7686594
5472371,7237013
173028,7610292
6375056,7688388
4851811,7227736
5368854,8067604
14153907,6369503
88339,178088
2488516,90301
6371646,6370076
4810533,7254493
4613066,7237005
7690529,14192394
5230574,7685990
5017996,7690783
91103,6373344
5019531,7258666
6373654,7861538
5041030,7227743
5415607,7228389
82463,6375004
5791971,6692005
5465126,7223970
87480,86129
5944381,86681
7554358,7554527
4915308,7247216
86369,6370123
85391,7688050
6191692,7247851
4851550,7232051
13117519,14260544
4578213,7247073
6022235,6368806
5972159,7686896
88261,6451766
2486630,83238
5650661,88835
4864229,12967619
5925789,6373612
5311639,14167551
5330664,7261569
7686536,13794483
5374368,7250840
6114276,7225953
5403778,6369870
82084,7685801
6372551,7687045
227995,4843169
4550672,6469049
5044176,7685102
4952532,7671122
4874929,6374366
227611,90293
4516345,6369447
6368807,6373103
5265104,7610149
5202824,7243305
5713511,6369826
5362747,7687207
14161094,14169635
7686825,14192575
2486611,6297126
4508631,7248177
88192,7689816
5477540,6368756
84566,140164
5142382,6369745
85433,14153784
4463873,89032
7690176,7690176
6375309,12359937
6368849,6371968
6373393,7686025
4585902,7690598
6082575,7802907
5818631,7248310
91595,91596
12346685,140039
87139,6375515
5855121,7250383
91104,6370208
5965749,87588
5253997,7229393
6100922,7228936
140048,14174329
5833212,7261745
6368651,7689695
4856522,6982982
14154479,7691886
6005162,90164
227799,6462599
5925463,7248065
84459,7687470
81672,81672
6085019,175136
4649089,89774
5180928,8112250
5015383,7554088
6046914,7685783
12608245,82617
227652,7689129
82170,7860645
12346032,7688492
7685825,12747200
7687737,13871321
6692228,14192085
14158515,7861409
5190785,7240393
6371634,6369657
4610847,140168
6453553,7553985
14160913,14161413
7555032,7555032
7689856,7689923
5340125,80998
91527,7691922
227718,173147
14156013,14161782
6465065,6367886
90138,14260455
14176174,13027154
14191870,14191868
6096645,13166742
5088607,139884
6215807,86676
6239960,83096
227717,6368467
13311679,13311679
6204905,82514
14174885,7689426
227658,6371004
5090273,7226229
5875938,7246793
5007106,6369014
5443737,7232815
5849268,7685047
227789,86497
6373136,12538609
6373048,6375538
6368610,7551927
6078296,6372481
6370363,88239
4480259,7251578
82372,6375493
14160847,13022580
14158335,7554906
6167240,7667178
90490,12347269
5798970,7688091
82372,81458
13722174,7687505
5388915,90655
4521882,7255765
14192441,7137465
4607909,84355
4691364,6373893
87650,87649
90451,4924478
4879468,7237015
4885343,7686604
4653339,7602974
81204,7685163
5340378,81901
88922,7690192
5018425,84265
5227413,86060
14191870,14191916
6373736,6369468
2487344,4944146
4688960,82283
7610264,14168227
2487473,4847696
4971080,7223711
81290,7685255
84549,7687522
6078300,86438
5536140,7247290
5440138,6370099
5149584,7842214
81459,7137478
5778446,6369080
5852978,7243132
90545,12353429
5649869,87275
6033633,82623
5544698,6369136
90157,7691178
4678860,6370649
227601,4896326
83974,13716430
5247495,7689550
6067573,83317
2488583,6466528
14222586,7688725
14260327,12711284
6143624,7262108
13343649,7688342
90801,90800
6213157,7228280
5259759,7244848
6025922,6370049
12942424,12637697
4573924,6373090
5573861,7685269
5336727,7224598
90810,7691506
5756223,6368452
4578641,7248882
81680,6373370
89015,12346147
7673229,7680105
5212411,86452
5401460,7241972
5300830,87274
6368878,7687045
4665777,7689926
12774399,6371428
5085921,7686058
6036376,6372694
4671299,81806
6198186,7686698
4807627,7610286
5502442,6370318
14050528,6371416
5429734,7243681
5700445,7688520
85030,83739
90375,12881247
4549036,6372285
4461349,6371600
5598759,7238495
86482,7688572
5389689,6370741
13184522,6201298
6124827,6371010
4578021,13629960
5976397,6368719
90063,13568105
82117,6375351
85772,6368476
14161413,14161135
13030319,7861571
90278,6371421
5851232,7687189
5519047,84674
2487617,5905981
6087307,7250167
4724868,7231691
80980,7685134
6370212,6375204
6369100,13343475
5983619,6370784
6151854,7257010
227570,4611739
4717402,6371724
4718615,7232009
6371670,7691952
14191923,14192085
14153501,85974
2488281,87839
7676865,7676868
4621274,6464465
5983591,81825
5110288,8117679
87286,7689295
5747031,7244684
14154327,14154327
5792788,83019
89434,14155105
5943740,6374505
6007206,8051141
5096596,7238238
4478976,7259604
6200438,7252563
7691089,12726061
88170,14153098
13191473,80987
4591089,7226572
4875174,6368643
7679449,7679808
13410240,13434767
5845761,81762
4969778,14257688
5268191,7241430
13515829,6374087
12916631,7610202
227855,7554852
5639085,6373595
227558,4926716
90769,90769
6373715,6369370
14067593,14190723
5731817,7691748
5340384,7691359
85881,7688318
5884205,7782482
7688063,12735275
6369215,7688997
4916231,6372814
5098545,7249605
6297126,82355
4868095,6369952
7689106,14164237
89759,14152771
5282493,6373871
88773,7610253
4493157,7228247
5289444,7260100
6466754,13705573
88543,7610241
5351751,7234108
13009177,12908841
4873574,7239603
84947,7687802
2487414,82390
13808153,7137640
88928,7690325
87804,87803
6370710,7685192
5661319,89121
5174517,7238350
227818,6368448
5312051,6370652
6176729,8050773
82460,6368713
82542,12427673
5372036,81075
6228348,7257000
5451624,7257665
81544,7137525
5268039,7229484
5266058,6373933
7687051,7835458
6058061,7224690
5679174,7688645
7688549,14174976
4892289,7691828
5508356,7689679
5604083,6375418
5305024,6369691
4906864,7253179
4945392,6369697
5477287,13924081
4452303,7251631
12427673,7686169
4653426,81306
5011711,7244730
5184571,7798239
14155217,82184
4571435,7246572
5939792,7261457
6095954,6375103
85206,7687934
6031282,7229171
5814246,12753898
6374972,7689642
4875174,7688889
6094066,7260483
5895273,6374033
14161413,7689732
86465,6458087
4594311,14160915
5664975,6368647
228024,5428540
4547633,7687470
6451766,14155639
7640273,7689677
6372739,7689053
84377,7687413
5767917,7248552
7686536,7686536
5485297,7225106
12620131,6368551
7690537,13275986
6369135,13553859
6233034,7599994
6165701,7257654
14161492,14172296
13476591,7861785
5874005,7251174
5435453,81298
5502485,176708
5474380,7688347
6087078,7259810
6369389,7687885
5194920,6368681
6369831,7687962
6369291,14188601
4503188,6374248
6075179,7645790
14154782,6373335
5988590,7248782
5025223,7591956
5146252,7238729
89907,13371772
6369811,14174823
6373865,7689811
5267311,7225775
7690496,12346596
6093200,6375465
7674463,7674569
5741984,6368698
5913015,7554647
6369898,13688077
81626,81627
5685217,7246615
6207600,7249785
6054159,12908841
227979,176711
4830528,7244204
4797709,7789327
5439255,13723486
5347105,7691480
7554878,13850231
5359401,7251893
5575552,6982578
13945085,7687459
4622365,81769
6368442,13543041
4826020,6370296
2487798,82588
5032786,7685338
6099709,88255
4529405,7239808
5387334,6373981
6146820,12345876
6224258,7687278
4500139,7236121
87464,13469702
4946623,7690408
6371960,7686210
5429032,7231898
85744,14135212
13343384,14160809
5039076,84488
4814866,6369107
5687076,90370
6368865,6372839
87116,6369010
81249,81248
4563443,7242931
6372968,7689344
13512213,140051
5972929,6374058
86258,7688600
5699579,6371324
6460524,7687243
5492368,7259906
5960772,7242984
4562975,7233461
6375430,7861579
6367998,7689179
5833663,7255233
6127716,6372609
139359,7691507
90064,90063
6135739,7248560
5378377,84191
5058030,85009
5400533,7259899
7686497,83014
128767,5241581
14177491,7685697
90767,7610310
4591103,7235940
6247408,7691383
5812797,7229405
5848046,7247196
178282,89140
90957,6370265
5753748,6374906
5262570,6466896
5284040,85396
5685253,7691644
7689372,13634781
12347126,7137663
4759183,14153693
4945106,6370809
14181702,14260010
5677456,7246754
5768141,7227171
5028037,7235372
4766954,7233609
6113953,86221
5225207,7225581
7246414,7690082
5379129,7687626
6220365,7262401
5552823,7689928
12591536,6375332
4780419,12947325
7686259,6460642
5091462,7252909
5682564,90882
5153731,7235272
5820451,6459801
5521714,7233289
2487376,6369523
5234221,7689927
7686259,12824318
13926714,13552596
5862152,7260005
5033277,7234890
4891992,87432
14103333,12545094
4672249,6373255
4928435,7243820
13166742,7689805
140051,7691558
13490149,7687730
6191196,83611
5374380,7254500
4547611,12346277
6061055,13518816
89473,6368879
2488447,7690714
6368459,13688832
88613,13832508
5693338,6372746
6106820,87414
13360839,6375180
5197200,7227661
5846539,7231442
6371769,6369950
87323,86602
5459813,6372455
4789253,7247783
4496174,6370469
87184,7554883
227539,5608362
6164289,7242160
6047099,6467034
5592093,7253279
4614984,7640955
4473872,14004078
4798106,6369973
85458,12345696
7688225,14175140
6024994,87316
4704465,7229109
5641142,7227369
6369219,6375412
14192074,14192150
6370454,7691501
5213336,6375329
6075797,7687562
7669762,7670161
4709730,7686626
6375257,14192161
14161413,13737794
2487590,91062
5388918,81356
91527,7861097
81540,7685404
5939601,7248314
5767103,84805
227727,14260164
6983097,6983076
4739316,7228909
4557213,7225832
7619156,7619157
4604699,7261867
6037541,7241091
4569126,7687749
13554517,7687040
6094336,7223226
227538,14160901
6143464,7248195
228032,5915548
6171756,7261069
88073,12742338
6461147,7689082
5562382,7619770
84206,6373286
5526095,6454454
5551389,85506
7686254,7686254
5477630,86317
5753499,7245222
4907893,7256639
6459576,7553332
4594151,85329
4654711,7232708
14192490,6375518
5131419,6369225
5627950,7685970
6372046,7816531
5934277,7553327
82454,6368153
5613585,7230819
5550459,6370494
6375368,14158568
14260049,7686096
6368586,7554906
82399,7615003
5225140,7246065
4502344,7689838
5662585,7223016
14179206,7137323
6368982,14178798
5619858,7255397
2488256,2488087
4892140,85287
6374161,7237896
2487789,2487756
4611732,7241629
5972159,83618
14174753,12824318
82609,7686216
13391823,7689413
2488106,86202
2487494,14161135
6459692,7554501
6202275,90695
5804266,7245368
5504627,6982655
6452720,82153
6375423,7691231
2486688,12435015
88543,167102
13259448,7690529
5209622,7255085
4549682,7228981
4570107,7229098
7690683,6467034
6216338,7686967
4880682,7258842
5718330,4957797
2488188,7689095
7691912,14173859
5322014,6369105
6372001,7685808
2487470,6375555
4902873,7789606
5199254,6371769
88542,12345878
13022580,7691399
5965392,83545
128370,6373232
85778,85778
5267262,7229136
6368494,7553638
5204741,7244385
82623,7686226
83781,6368263
6373048,7688504
82161,124886
84614,84577
88193,14167800
88324,6373296
5527030,14260047
86451,86450
6117414,6375179
5643631,6373686
5134080,7229712
90847,7691536
14161161,88542
4889298,88779
4558543,7789711
87888,6375186
5812894,6374022
6368724,7686611
12345996,6373137
6375489,6369069
4922815,7250051
5107150,14154923
6059436,7247413
5197480,7236761
6051900,7227119
7686677,14161019
14156651,82099
5986416,12642642
13102851,13102851
81094,7861528
4840551,7610098
5487360,7686493
14192510,7687353
7685887,7690538
4922507,7261620
5512860,6373791
5159811,7686255
5070164,7237388
5329120,6369856
227868,81249
14161143,4903575
6222757,7637706
5324294,7236341
5793918,7554764
2486737,12347126
5495518,91055
4668297,7251328
6457052,6464869
4696143,8036982
90066,7691128
4938325,7685058
5734645,7252481
5664963,6369464
5018155,6375316
7691188,13442296
89907,7691042
6197426,5517350
228008,5178202
5086085,14164254
2486765,89748
5800437,7691163
6370532,14192465
4733834,6368457
227798,7685610
12364387,14157696
6451783,6371449
227748,6372651
5706330,7243853
7554801,7689923
6371630,7687416
5155449,7244818
85707,7688185
4639178,6372969
5049344,7234569
6135214,6368758
6368716,7691972
87551,81424
4993503,14158001
5534080,7250081
6371855,7689860
6011830,8131431
85012,7687837
84972,124969
12640775,7060708
6368484,7687760
89244,6375470
5301545,7230126
4520862,7255949
5976158,6369498
6369197,7688739
5469831,7610159
5929871,7688721
4942777,7234368
4451752,7256768
5743144,7685231
5569692,7250340
5551929,8065229
5112830,7248826
6368019,7685676
88860,6373353
5352751,7245128
6167243,7861097
14191916,14192146
4845105,7237636
91536,7861757
4938058,6371005
4783483,7689104
5343712,6373980
14251725,13687629
4759420,7228141
6370370,6371365
6368551,14177012
6371784,6369824
6177261,82896
5911612,7688882
90803,12346174
6368738,14260136
6450522,13124518
5663137,7239532
5927155,14259235
5159752,6368303
5657028,7691752
5365566,7227689
83043,6368620
6369671,7688723
7554914,7691218
83423,7687693
12763599,14029427
85623,124716
82459,6368867
6050561,7691947
5604333,7687082
81042,7137164
13483104,7690453
7691029,12345942
5273502,7256644
88442,8064757
2487662,5845833
6000331,82021
5032925,7258572
6372891,7861757
4765300,7686339
5132608,7234587
6233038,14181883
5582816,6375223
4767354,7260728
5566841,91266
5910043,7250807
14155515,6375240
4741137,14158304
13771931,6371165
5075447,7251139
4526821,140053
6372184,13839608
6375496,7691042
6372271,4611739
4997387,7689659
5096186,84132
5478834,91217
6242010,7261538
6450216,7554656
2488166,86731
4697572,7240517
5340380,85209
6247377,7691649
6061051,6368316
6022664,7252066
4540786,6370698
5860878,7243629
81873,6375366
5687683,7685454
5832016,7226821
5015241,7835234
7690529,7690529
4723789,14181298
5842898,87230
6368825,7690806
5133950,7234115
5527296,7228402
5743401,6371491
85974,14153501
13793939,14026261
6247354,14181702
83563,12428697
5082798,7254797
14156233,7689407
6372008,7689730
6183967,7610251
5454061,6457455
4753074,7242054
14139367,13410240
4852464,7246700
14178748,14178748
5668836,7227701
7554942,7687609
5463488,7236051
5685649,90265
88478,139324
5582591,6982972
139793,13951779
5419387,14168978
227716,5086234
6040105,7687069
6373124,7686477
7686978,13807666
4790449,7685300
4557166,7244982
4887994,7257535
5216866,7240374
5361567,6368233
14176576,6371161
4692736,7691793
5869098,7691943
2487592,5810655
4753408,7225186
5679069,7687668
5001424,12346291
13222846,6369040
7148137,6371768
81142,6375123
6368751,6375540
90063,6369075
81714,12445799
5610991,7687373
5513740,7249847
6369233,13983157
4748552,14167139
5005369,7228862
128828,88025
91497,13829581
87206,7689221
6075633,7804611
2486662,84497
6371117,6371117
83308,14161019
6369124,7689660
2487519,4601157
4720503,7651746
81335,7137385
2487626,6373008
4528764,7253117
7137305,13030319
6691848,14191949
85243,6369504
7685055,14171912
14191951,14191870
227611,90294
5111738,7247764
4845366,7251054
5358971,7243795
5765084,6370158
6373250,6371239
2487494,13737794
12357075,6369555
6372875,13871087
12460323,6374273
7690175,12756096
6374444,7687054
227739,227555
5001466,90981
7689013,13002645
6373549,7689512
4628238,6373563
5409363,7257678
6373396,7058436
6369984,7688600
13959265,7555092
4974012,6372956
7685835,7685835
4591099,85312
14162289,7689760
5983040,6369908
6372863,7639990
13384994,7690547
13867337,7685404
4611190,8116135
2487405,5665198
4650508,7686471
5921026,12951827
7554873,5511935
227896,6370988
5819684,7224308
5171212,7687043
87450,7689399
88734,6372965
4706864,7687712
4931951,88205
14157810,6370731
90994,6374929
7688081,85477
5544665,6369466
4596851,8102295
6450186,7553569
83569,14192575
5926722,6375468
5478522,7223934
2487404,5908561
227552,7861395
88817,7690217
91332,12813697
6373393,13159768
5749402,6368712
5908907,6369703
4639178,6368487
227701,174466
2487506,4913219
6370112,14181719
13864663,14258574
139668,167955
227949,7691418
179482,14160900
5519653,87822
86816,6692109
5505776,7254945
5877716,83833
227981,7610223
83119,7686551
85558,81768
5684073,7243433
4622150,7689836
81535,14160865
5238330,7227007
5004401,13888552
14189826,6372312
14178242,7554028
5471768,7245161
13276464,7689061
82344,7685997
4615074,6004332
5119603,7244380
227678,85382
7691273,88542
227553,7685679
6146138,89402
83743,12519523
4741674,7795059
227871,5121508
5826826,7253951
2486675,12345949
4496283,84993
84549,84549
13997582,13997582
228011,6368484
14155154,87939
5929779,7687933
6370328,13754638
6450110,7553462
4938752,89515
6372060,7691435
6370140,6371971
6135424,6374264
13955783,6374307
6373101,14192571
90911,90912
4592434,7223936
5234221,88359
5228742,7685853
5079899,6368886
5174836,7224448
5008034,6369610
81803,7137743
86283,6368719
4604195,8116803
5968091,7258664
90911,12378023
6371352,7685753
5439194,6368645
2487593,5142382
5354626,88258
6080095,7252206
6367879,7686712
5520677,7251981
6174273,82775
6125175,7686761
5550099,7250500
5931415,7240130
4557229,7250465
7554053,7554515
4723784,7599282
13291026,7689973
7131824,4755901
13804458,7555108
4769615,7872545
5531406,6369599
6369369,7687605
88909,85898
5792786,7685895
4982920,8055282
5656385,7237671
4800699,8051656
227987,5671997
4790833,7861688
7554239,7861891
7673236,7680117
4830242,6372199
4803155,7223534
6368063,6375485
5209622,7691832
7555078,13074700
227621,7690068
5835238,6369333
125215,5806796
91038,6375347
5848320,7686531
128814,6195541
12346375,14160962
86213,6459662
6371864,7554936
6692109,13027154
5927159,6371479
6057534,6374006
4698335,7237127
4906856,6374094
6371954,6370117
6159128,6468396
4844748,7243021
5501203,7252886
4857593,7254331
4537708,83500
14191916,14191916
5301566,6373811
4867312,6373041
14209328,14209328
6373637,6368108
6371407,6372749
6368995,6374958
4615534,14156233
87401,5887838
5814021,6368153
84234,12347369
5961534,5057135
6453715,12682109
7554924,7554924
6367925,6372956
2486590,7137620
6371499,7689029
4552781,6370437
90040,6296809
81654,169561
6223221,86616
7061913,6375423
4482689,6373228
12346011,7687965
5823841,6292774
6110836,6371694
7687522,14161514
5622605,88394
5613113,7225973
13946144,7228191
4576527,7227979
6459747,7688543
6369763,7689834
5874540,6374262
6009314,7227468
5041201,7261799
88356,6373673
87454,7689400
4941688,89693
12398358,6374051
12683187,85528
6207800,7247015
6128975,6372210
5030363,6370440
6375551,6375551
88734,7686128
90268,89251
227706,7554997
14154304,14154304
87995,87995
5280295,7234026
6463237,6368765
4573028,82595
90415,14154738
82478,7686112
227742,89938
91064,90750
13794483,7610110
4449844,14260169
5431317,13574121
7688354,14192372
5446273,85660
5608816,12789528
4936824,7223839
14157937,13262688
227810,6371928
2487490,7686865
89016,83794
83665,14155178
85321,12661480
4689415,7257711
5492277,7226427
139834,82474
6371133,7688223
82113,14156647
6189083,81193
228004,5870284
7144126,7689645
14192439,13307567
14172658,12655273
6008012,6369836
81843,6297126
90321,7610298
83799,13909636
6372577,6368910
82222,6368146
6201748,6373028
81231,13958868
6372145,12766760
82371,6370363
4920103,8109707
5592897,7244126
5601060,7795954
4861305,7691371
14114347,7689921
87132,6297129
4691546,7257451
5855310,12900778
6370836,7686822
83056,6368380
6148598,6370315
5947975,87284
90800,90800
2487907,82174
4951992,6369809
5460763,90252
4634195,7247608
82270,14178798
5230796,7225637
5350774,7244028
4705278,7244254
84614,82328
5505256,173794
128833,81439
83640,12506261
6029276,7251329
6372013,6369140
4937017,7234392
5774462,8110341
5958332,6373059
91427,91428
13364277,14192394
168773,7685070
7687592,13765596
7686100,7861266
5934394,7674580
13490149,6368108
88879,6368402
5567216,7691036
88356,7689920
128674,5307886
5564510,7227211
13388803,7689170
6369509,14222586
5317610,7224285
4529437,6374275
128800,5178199
87390,6374036
6369075,7554903
5156988,8064828
139359,90812
6373569,7687106
4697796,7223932
6375330,6369337
4457647,7688030
7676088,7676177
5500574,7255609
5647730,6374314
7688333,4517337
6371169,7685301
6109553,7687784
4615997,6372712
5597906,7248730
5612002,7259128
5470151,88447
6088417,6368601
5188707,7257881
4808265,12527668
5789328,7244587
4451098,7225783
6075594,7691199
5618716,7256894
5899179,91494
12747200,7685825
83623,6375020
7690977,14186623
6371152,6373645
89851,7691007
6368407,6374985
12345802,5824714
5755833,7231869
90093,90815
5585947,7244981
6375518,7689829
84360,6375106
12894908,7689505
2488465,89854
5921026,14161627
5258926,7690767
6462611,12956939
88877,6371176
88798,83664
6369146,14260186
82568,14158515
87184,12367348
5648044,7235422
90173,7689065
5213376,86295
4479521,7247256
4831465,7226278
4513848,7237797
5715481,6373177
81008,7137152
6371301,14177520
4966169,6368082
6080985,7239382
6214779,7253227
6368505,6372303
4994462,6371661
4817181,7223735
4755901,6371870
5911614,88925
4983485,8126494
5922598,83630
89760,84306
5421257,7685733
2487633,7610121
6372739,7689054
4661781,7247790
4946466,7691733
5512385,173463
5319191,6375373
4563631,7232735
83387,14260164
90628,14154278
5904217,7243361
86467,12778235
5262440,86111
6216360,82504
7687765,12922913
4875683,169474
4971602,7254685
5142382,13984324
14161161,4903575
5071820,14164237
6373648,6369407
5678017,7251230
6138956,6372780
6017746,6373891
5724599,7610318
13505460,6368891
5403765,7688740
12346857,91474
83640,7686877
2487357,5474430
87875,13729442
4907222,7226882
6370343,7691882
4889237,7842987
5875965,7243143
6453405,7554937
7554986,7687009
14161062,7610226
6371384,7686373
7685188,14260544
6373621,14146489
12759915,7686583
5460186,7690499
4517433,84597
5474381,7553950
7685386,14160910
13259448,13259448
6004221,7686205
14176310,7685981
5810655,6374062
5083471,7235896
4783707,7686422
6369665,6371571
6186834,7252970
6236029,6170529
5410848,14178531
12915955,7689950
4761886,7689393
12911280,12911280
227895,5365090
89526,7685740
128676,4650458
6982942,6982945
4709740,6374996
5583249,6370211
5599145,7227170
4697651,7227741
5378988,7686229
6368554,6372557
5530609,6369350
4823222,7261081
5141637,6375072
84621,6373025
178999,7691459
83595,6369149
7688023,7861574
7130899,7130899
5365964,7230685
5657569,86694
13441673,6692074
6057526,7233953
5261176,7237531
90506,6373779
4714582,7689016
4514908,7261528
89902,14321187
89394,7248925
7137122,7686056
2487647,4959460
5656640,6369312
12428553,7690107
5625721,6374032
5785963,8073244
7618152,7618405
5343745,7258691
6375483,6369816
5823833,180082
4732534,7228225
4450217,7690807
4558775,91177
5346032,7258497
14192029,14191923
2486704,86307
91527,6373333
86621,7688834
4824531,7247466
4733157,7247867
5507724,7256784
5945153,12376793
6124081,7690707
4486671,7239245
7145580,85799
5018347,7608543
2487381,5001149
6368405,7689061
4783690,8135552
5556656,7242200
4579036,12963481
12381399,7691563
5415116,7228869
5908643,8049358
5393290,6373347
5788995,7688763
5946590,7230972
4826373,6375114
4652934,7685609
6369818,7687500
4713848,7687472
5502485,81722
5174062,6368150
4696376,7234711
5302794,7231982
4707228,86844
83781,7686978
81249,14155492
227910,7687117
12759475,13634974
4520647,12345928
5280799,7233651
5386340,7256257
5311206,87305
5318621,6371912
5026701,7237733
5655153,7261665
82860,82859
2487377,14281608
7794108,7794124
5804533,7224230
7689623,7861566
6113865,6368735
7247705,6374044
87389,85349
88797,6371834
88520,5184580
7554933,7554933
8070729,8070962
128848,4661029
4459436,7249751
6086546,7246360
5183332,7223447
6030795,7232822
6369514,14222559
6368518,6375179
227629,6004221
88529,7686061
13483104,6368813
5055062,7253418
5315016,7688533
5017966,7554872
5956060,6373164
5333351,87599
5046472,7609234
5448665,86896
7554935,7690453
13054521,14167503
81531,12410595
175571,167866
5831212,6371138
5922504,7685887
4599587,7232484
84803,7687705
6228745,7687269
5205006,7253535
5689716,6368359
5835636,82519
6236042,7262361
14133525,7688412
227676,7555092
6368474,7555021
5953772,7239114
82458,6467830
5231070,7233505
5216250,7688398
5103093,7689635
4562401,86091
4919749,7686167
6292774,6296908
5923469,7254203
4866563,7227308
4963993,7247253
6369085,7691196
5944099,7689536
227993,6372976
6292718,12346451
13134719,7688691
5237274,7687556
85968,7688388
14155214,7690023
85137,82460
5901818,6370005
13755015,7690649
82222,7685910
81299,7137543
5470113,8117677
7609126,7609186
6369786,14158040
5508122,6469230
5105157,7247070
5373157,7254127
4705324,7240985
5726268,7233614
5941205,7686129
12620131,6373205
85258,14154518
89456,90232
86386,7610186
83817,90848
85459,5810670
4864252,7687235
5812657,7246042
81100,7685110
12956939,90249
5078295,85571
4613792,7247584
5107791,168539
5521996,7253434
5139064,7227011
2487547,87597
5629253,84593
5939581,6374309
6369735,14067593
5307850,12359937
5303793,14190819
91080,7691717
89293,6373297
4755728,7689835
4587317,7685460
5415147,7236294
5343590,7686936
6247354,7685542
227949,13336432
6148876,6368997
4773929,7233153
227697,85112
4815758,7234099
7690529,13259448
5668788,7232235
6368316,12795801
227652,7863706
4691544,7254951
81332,13688832
5661950,7235010
6144694,6469236
2486769,7690399
8052267,8052299
4513801,85508
5013012,7246611
12697077,13364337
5300765,12346404
5632725,7261649
90944,7691579
7040447,7688772
87016,6368895
6373732,8055611
83517,6373710
5678064,80989
6173199,7689076
4942899,7239432
6373376,7685540
4447313,7686427
6160870,7691095
6458697,8065699
5516657,85842
82371,88239
5337023,7225651
14156600,12422217
5312686,7686725
84840,13490149
12827230,13585029
4993500,6370547
5184580,6373029
4670395,6468575
6202275,7691458
7554887,7685404
5269636,7808276
6209929,6372723
5774461,91330
5329842,7254407
12855513,6373669
4606763,7230806
6375149,14174821
5361711,6371566
139975,14168225
12346598,14152943
5803793,7234857
2487584,88877
5287769,7262365
4587105,7689080
6086310,7228995
6369129,7690156
5717205,6982559
5683029,7690817
6153856,88729
12777539,7691613
87161,170023
14178602,7044512
7689186,4728113
90920,90921
14174329,14160916
6692430,6371930
4543728,6465463
4487625,7227203
5177886,6371075
12967572,7691579
5791481,7243794
6078518,8116801
6075608,6373063
91331,7691845
5511971,7686982
13733428,7685939
127331,7688455
12876329,12359946
5456140,6453392
4905949,82341
5880593,12346642
5670571,7229250
87113,6370227
14153884,14153884
6100079,7688635
4981166,7610113
4923798,7689324
5103368,81472
6375516,6368804
5788489,87507
5958822,7262232
83867,13295269
14174821,13843208
4816521,7237266
4696262,7619819
4973497,7685204
82596,6369106
5316779,7223535
7691273,4903575
6197936,14256375
4878063,83994
5684775,7251083
5566566,86632
7554795,14251725
4861161,7845284
6051400,7253682
5874325,7223890
6114285,6374189
5662850,7251034
4643300,6369223
5655164,7250228
12385582,6370363
6004621,83321
5105150,7247403
4698236,7238960
6375310,7555046
85580,6368545
6368500,12862101
6195211,6455593
12499368,12534666
5661427,7236550
5247465,7235428
5311953,86353
4479707,7254162
4748760,7691202
6451167,6371272
5484305,7688752
88589,6371762
4759424,7227740
5225219,7255423
85262,7687962
84697,12637697
12345793,7687293
84248,6369211
5461181,7690878
5668846,7243653
6374414,13465683
4709747,7689368
83834,7687006
6374037,12345902
12586933,89030
6065370,7225422
7690841,13357153
5309783,7249002
6370610,7691460
4660190,84732
4637248,6370746
4551885,14185098
87643,81384
4725561,7234358
5259620,7225735
6451868,13942759
6368147,14260115
12676901,12676901
90931,7691597
82344,6370644
81555,6373632
14157603,84116
4523820,7652844
5734881,7245835
5580843,6369925
5226128,7260478
5279339,6982555
4586331,6371919
90912,13955783
5105387,7260288
84777,7687691
5196348,7232107
140070,14161003
2486595,7137783
5336412,7691366
81221,6372879
5086004,6375515
4894850,7258961
6370999,8064033
4542074,7245650
172170,12852872
227709,6369651
228017,6371125
85650,85918
227925,5185584
4624960,6375140
5672391,6371578
2487496,6236529
7689295,13381874
5252987,7229507
6110838,89579
12407182,8066406
6092135,6127674
5973982,7254066
14192029,6692228
84291,7687345
2487484,6370653
6103627,6368293
90532,6368186
6137541,7250463
6110731,13998388
2487522,5803164
88366,14153320
5055413,7260799
84299,7687353
91174,14258985
2488442,89335
81236,12346779
14158507,6368040
89799,6468554
5743044,6369167
5856348,6374834
5437492,7254443
7686966,12359946
4519735,7610107
14192080,14191871
6370044,14222514
227685,7137304
4643471,6369985
4636272,87619
128672,4955067
84363,7687393
91596,14152789
5402600,14155148
14160863,7686677
4552770,83330
4628232,6371942
4712454,7225350
6369319,14182730
12473974,85558
6368760,7691566
7554922,7690432
5918185,7229847
4881126,6370497
82556,13375359
6028821,6375064
14152938,7690320
85615,6375322
13259448,6369852
89141,14026261
5287269,7233342
87569,6372883
